Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight
8950,69.0,75000,Petrol,86,1,0,1300.0,4,1000.0
8750,69.0,75000,Petrol,86,1,0,1300.0,4,1000.0
7600,78.0,74926,Petrol,110,1,0,1600.0,5,1075.0
7145,80.0,74785,Petrol,110,1,0,1600.0,5,1070.0
8450,69.0,74573,Petrol,110,1,0,1600.0,5,1085.0
5950,75.0,74567,Petrol,86,1,0,1300.0,3,1015.0
9000,80.0,74196,Petrol,110,0,0,1600.0,5,1075.0
7250,80.0,74151,Petrol,110,1,0,1600.0,3,1050.0
7400,75.0,74096,Petrol,110,1,0,1600.0,3,1050.0
8800,79.0,74093,Petrol,110,1,0,1600.0,5,1075.0
7750,71.0,74000,Petrol,110,0,0,1600.0,3,1050.0
7500,75.0,74000,Petrol,86,1,0,1300.0,3,1015.0
8450,78.0,73638,Petrol,86,1,1,1300.0,4,1015.0
7400,75.0,73460,Petrol,110,1,0,1600.0,5,1070.0
7500,80.0,73200,Petrol,110,1,0,1600.0,5,1070.0
8950,76.0,73116,Petrol,110,1,0,1600.0,5,1075.0
8950,70.0,73014,Petrol,110,1,0,1600.0,5,1075.0
7950,77.0,72703,Petrol,110,1,0,1600.0,3,1050.0
7950,79.0,72328,Petrol,110,1,0,1600.0,5,1075.0
7950,78.0,72222,Petrol,110,1,0,1600.0,5,1070.0
8950,71.0,72128,Petrol,107,1,1,1600.0,5,1100.0
7750,78.0,72090,Petrol,110,1,0,1600.0,5,1070.0
8250,78.0,72000,Petrol,110,1,0,1600.0,4,1035.0
7950,78.0,72000,Petrol,110,0,0,1600.0,3,1055.0
7750,77.0,71900,Petrol,86,1,0,1300.0,3,1015.0
8500,77.0,71825,Petrol,110,0,0,1600.0,5,1075.0
6950,80.0,71740,Petrol,110,1,0,1600.0,5,1070.0
7500,80.0,71500,Petrol,110,1,0,1600.0,4,1035.0
7750,79.0,71359,Petrol,110,1,0,1600.0,3,1050.0
5950,79.0,71263,Petrol,86,0,0,1300.0,3,1015.0
7500,78.0,71186,Petrol,110,0,0,1600.0,3,1050.0
8950,72.0,71054,Petrol,86,0,1,1300.0,3,1045.0
7950,76.0,71000,Petrol,110,1,0,1600.0,3,1050.0
6900,80.0,70939,Petrol,110,1,1,1600.0,5,1100.0
7450,77.0,70932,Petrol,110,1,0,1600.0,3,1050.0
8500,80.0,70597,Petrol,107,1,1,1600.0,3,1080.0
7500,73.0,70482,Petrol,110,1,0,1600.0,5,1075.0
8750,77.0,70124,Petrol,110,1,0,1600.0,3,1050.0
7500,76.0,70039,Petrol,110,1,0,1600.0,3,1050.0
9950,80.0,69904,Petrol,110,0,0,1600.0,5,1070.0
7950,75.0,69388,Petrol,86,0,0,1300.0,3,1010.0
9950,75.0,69320,Petrol,110,1,0,1600.0,5,1070.0
9250,78.0,69000,Petrol,110,1,0,1600.0,5,1075.0
9250,73.0,68988,Petrol,86,1,0,1300.0,5,1035.0
9950,79.0,68945,Petrol,110,1,0,1600.0,5,1085.0
5950,74.0,68285,Petrol,110,1,0,1600.0,3,1050.0
7995,76.0,68000,Petrol,110,1,0,1600.0,5,1075.0
8950,70.0,68000,Petrol,86,1,1,1300.0,3,1045.0
7450,75.0,67451,Petrol,86,1,0,1300.0,4,1000.0
8250,76.0,67266,Petrol,86,1,0,1300.0,5,1035.0
8500,78.0,67255,Petrol,110,0,0,1600.0,5,1085.0
8500,70.0,67100,Petrol,110,1,0,1600.0,5,1075.0
9400,69.0,67092,Diesel,72,1,0,2000.0,3,1115.0
7250,80.0,66880,Petrol,110,1,0,1600.0,3,1055.0
8950,79.0,66855,Petrol,110,1,0,1600.0,5,1075.0
9450,80.0,66843,Petrol,110,1,0,1600.0,5,1075.0
8500,74.0,66718,Petrol,110,1,0,1600.0,3,1050.0
6750,80.0,66168,Petrol,86,1,0,1300.0,3,1015.0
7400,80.0,65950,Petrol,110,0,0,1600.0,5,1070.0
8950,78.0,65500,Petrol,86,1,0,1300.0,3,1015.0
6900,80.0,65307,Petrol,110,1,0,1600.0,3,1055.0
7750,79.0,65254,Petrol,86,1,0,1300.0,3,1015.0
8950,71.0,65021,Diesel,72,1,0,2000.0,3,1115.0
6950,75.0,65006,Petrol,86,1,0,1300.0,3,1015.0
8495,77.0,64280,Petrol,110,0,0,1600.0,4,1035.0
10000,75.0,64000,Petrol,107,0,1,1600.0,3,1085.0
6999,71.0,64000,Petrol,110,1,0,1600.0,5,1070.0
8950,80.0,64000,Petrol,110,0,0,1600.0,3,1055.0
8500,79.0,63918,Petrol,110,0,0,1600.0,4,1035.0
8750,75.0,63634,Petrol,110,1,0,1600.0,4,1035.0
7499,80.0,63500,Petrol,110,1,0,1600.0,3,1050.0
9000,80.0,63266,Petrol,110,1,0,1600.0,4,1035.0
8950,77.0,62595,Petrol,110,1,0,1600.0,3,1050.0
6950,80.0,62581,Petrol,110,0,0,1600.0,5,1075.0
8500,77.0,62285,Petrol,110,1,0,1600.0,5,1075.0
8450,77.0,61906,Petrol,86,1,1,1300.0,5,1065.0
8950,74.0,61700,Petrol,110,0,0,1600.0,5,1070.0
8250,77.0,61648,Petrol,110,1,0,1600.0,5,1070.0
7950,75.0,61626,Petrol,86,0,0,1300.0,5,1035.0
7450,70.0,61510,Petrol,110,0,0,1600.0,4,1035.0
9000,79.0,61165,Petrol,107,1,1,1600.0,3,1080.0
7150,70.0,61000,Petrol,110,1,0,1600.0,4,1035.0
7750,76.0,60833,Petrol,110,1,0,1600.0,4,1035.0
5845,70.0,60600,Petrol,86,0,0,1300.0,3,1060.0
8500,72.0,60483,Petrol,110,1,0,1600.0,5,1075.0
8250,80.0,60476,Petrol,110,1,0,1600.0,5,1114.0
9450,79.0,60142,Petrol,110,0,0,1600.0,3,1050.0
6750,69.0,60050,Petrol,110,1,0,1600.0,3,1050.0
8400,77.0,60000,Petrol,110,1,0,1600.0,3,1050.0
7900,76.0,60000,Petrol,110,0,0,1600.0,3,1050.0
7950,76.0,59815,Petrol,110,1,0,1587.0,3,1055.0
8750,80.0,59326,Petrol,110,1,0,1600.0,5,1085.0
9900,73.0,59240,Petrol,110,1,0,1600.0,3,1050.0
6495,71.0,59164,Petrol,110,0,0,1600.0,4,1035.0
8250,70.0,59017,Petrol,107,1,1,1600.0,3,1080.0
6900,69.0,58952,Petrol,110,1,0,1600.0,3,1050.0
7500,74.0,58454,Petrol,86,1,0,1300.0,3,1015.0
7950,75.0,58341,Petrol,86,1,1,1300.0,4,1030.0
8250,80.0,58267,Petrol,110,1,0,1600.0,5,1070.0
8950,80.0,58000,Petrol,110,0,0,1600.0,3,1055.0
9750,70.0,57829,Petrol,110,0,0,1600.0,3,1050.0
8250,80.0,57787,Petrol,86,0,0,1300.0,3,1015.0
8900,78.0,57628,Petrol,110,0,0,1600.0,5,1075.0
8950,75.0,57537,Petrol,86,1,0,1300.0,5,1050.0
6750,76.0,57263,Petrol,110,1,0,1600.0,3,1050.0
7950,75.0,57144,Petrol,110,1,0,1600.0,5,1070.0
8600,69.0,57096,Petrol,86,1,0,1300.0,3,1025.0
7750,80.0,57000,Petrol,86,0,0,1300.0,4,1000.0
7800,73.0,56566,Petrol,110,1,0,1600.0,3,1050.0
8750,73.0,56307,Petrol,110,1,0,1600.0,3,1050.0
9500,79.0,56214,Petrol,86,0,0,1300.0,3,1015.0
7750,74.0,56132,Petrol,110,0,0,1600.0,4,1035.0
9950,79.0,55425,Petrol,110,0,0,1600.0,5,1075.0
7750,77.0,54439,Petrol,86,1,0,1300.0,3,1015.0
5950,69.0,53809,Petrol,110,1,0,1600.0,3,1050.0
10950,76.0,53133,Petrol,110,1,0,1600.0,5,1070.0
9450,77.0,52900,Petrol,110,1,0,1600.0,4,1075.0
8250,80.0,52700,Petrol,110,0,0,1600.0,3,1050.0
9750,69.0,52320,Petrol,110,0,0,1600.0,5,1070.0
7450,78.0,52287,Petrol,110,0,0,1600.0,5,1114.0
8750,75.0,52000,Petrol,110,0,0,1600.0,5,1075.0
8750,69.0,52000,Petrol,110,1,0,1600.0,3,1050.0
8500,73.0,52000,Petrol,110,1,1,1600.0,4,1065.0
8950,70.0,51874,Petrol,86,0,0,1300.0,4,1000.0
7500,79.0,49827,Petrol,86,1,0,,5,1035.0
7250,69.0,49640,Petrol,110,1,0,1600.0,4,1035.0
7450,80.0,49580,Petrol,110,1,0,1600.0,4,1035.0
8750,76.0,49170,Petrol,86,0,0,1300.0,3,1045.0
9800,77.0,48838,Petrol,110,0,0,1600.0,3,
7500,71.0,48576,Petrol,86,1,0,1300.0,3,1015.0
8950,75.0,48400,Petrol,110,1,0,1600.0,5,1075.0
8950,74.0,48242,Petrol,86,1,0,1300.0,5,1035.0
7450,70.0,47955,Petrol,110,1,0,1600.0,5,1070.0
8950,71.0,47633,Petrol,110,1,0,,5,1075.0
10500,78.0,47400,Petrol,86,1,0,1300.0,5,1040.0
7000,73.0,47360,Petrol,86,0,0,1300.0,3,1010.0
8500,77.0,45507,Petrol,110,1,0,1600.0,3,1050.0
7750,76.0,45410,Petrol,86,1,0,1300.0,5,1035.0
8950,70.0,44850,Petrol,110,1,0,1600.0,3,1050.0
8250,69.0,44826,Petrol,110,0,0,1600.0,5,1075.0
9250,80.0,44444,Petrol,110,1,0,1600.0,3,
7900,75.0,43720,Petrol,110,1,0,1600.0,5,1070.0
8500,78.0,43622,Petrol,86,1,0,1300.0,4,1000.0
7950,76.0,43532,Petrol,110,0,0,1600.0,5,1070.0
9950,69.0,42800,Petrol,110,1,0,1600.0,3,1050.0
8750,74.0,42317,Petrol,107,1,1,1600.0,5,1100.0
7500,80.0,42186,Petrol,110,1,0,1600.0,3,1050.0
6950,72.0,42000,Petrol,110,1,0,1600.0,3,1050.0
8950,79.0,40093,Petrol,110,0,0,1600.0,5,1114.0
8750,79.0,39800,Petrol,107,0,1,1600.0,3,1080.0
7750,73.0,39168,Petrol,86,0,0,1300.0,3,1015.0
8450,75.0,38945,Petrol,110,1,0,1600.0,3,1050.0
8150,76.0,36537,Petrol,110,0,1,1600.0,4,1075.0
8500,78.0,36000,Petrol,86,0,1,1300.0,3,1045.0
7600,78.0,36000,Petrol,110,1,0,1600.0,3,1050.0
7950,80.0,35821,,86,0,1,1300.0,3,1015.0
7750,73.0,34717,Petrol,86,0,0,1300.0,3,1015.0
7950,80.0,34000,Petrol,86,1,0,1300.0,4,1000.0
9950,78.0,30964,Petrol,110,0,1,1600.0,3,1080.0
8950,71.0,29000,Petrol,86,1,1,1300.0,3,1045.0
8450,72.0,26000,Petrol,86,0,0,1300.0,3,1015.0
8950,78.0,24000,Petrol,86,1,1,1300.0,5,1065.0
8450,80.0,23000,Petrol,86,0,0,1300.0,3,1015.0
7500,69.0,20544,Petrol,86,1,0,1300.0,3,1025.0
10845,72.0,19000,Petrol,86,0,0,1300.0,3,1015.0
8500,71.0,17016,Petrol,86,0,0,1300.0,3,1015.0
7250,70.0,16916,Petrol,86,1,0,1300.0,3,1015.0
6950,76.0,1,Petrol,110,0,0,1600.0,5,1114.0
